date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,MA5,MA20
2025-04-25,2317,57201568,7980480834,140.5,141.0,138.5,139.0,2.5,32639,136.6,138.35
2025-04-28,2317,47321711,6732928742,140.0,143.5,140.0,142.5,3.5,32931,137.8,137.45
2025-04-29,2317,40351039,5750350132,141.5,143.5,141.0,143.0,0.5,23400,140.0,136.9
2025-04-30,2317,42090535,5991475670,143.0,144.0,141.5,141.5,-1.5,24152,140.5,136.675
2025-05-02,2317,60280797,8810890892,144.5,148.0,144.0,147.5,6.0,43319,142.7,136.45
2025-05-05,2317,66798494,9625497137,149.0,149.0,142.0,142.5,-5.0,46397,143.4,135.9
2025-05-06,2317,53330985,7744348350,142.5,146.5,142.0,146.0,3.5,28490,144.1,136.275
2025-05-07,2317,43382455,6280064242,146.5,148.0,143.5,145.0,-1.0,26060,144.5,137.275
2025-05-08,2317,29519952,4306942606,145.5,146.5,144.5,146.0,1.0,19660,145.4,138.95
2025-05-09,2317,30063441,4411271067,146.5,147.5,145.5,147.0,1.0,19339,145.3,140.125
2025-05-12,2317,59409981,9007425118,149.0,153.0,148.5,153.0,6.0,39231,147.4,141.05
2025-05-13,2317,95098747,15131219536,159.5,161.5,157.0,158.0,5.0,62733,149.8,142.025
2025-05-14,2317,71682968,11574000654,161.5,163.0,159.5,163.0,5.0,52174,153.4,143.2
2025-05-15,2317,71845843,11496060994,163.0,163.0,158.5,159.5,-3.5,63640,156.1,144.375
2025-05-16,2317,34670607,5488707082,158.5,159.5,157.0,158.0,-1.5,29721,158.3,145.55
2025-05-19,2317,53345121,8302375919,157.0,158.0,154.0,154.0,-4.0,45200,158.5,146.475
2025-05-20,2317,41647356,6466185354,157.0,158.5,153.5,154.0,0.0,29970,157.7,147.35
2025-05-21,2317,29698374,4611696553,155.0,156.5,154.5,155.0,1.0,21779,156.1,148.5
